Directory,Paths,Emotions,Age,Sex,Question,Colors,Type
86,G:\Baza_danych\nagrania\output\86\speech\003.wav,fear,26,man,no,"(0, 0, 0)",speech
86,G:\Baza_danych\nagrania\output\86\speech\003.wav,fear,26,man,no,"(28, 55, 126)",speech
86,G:\Baza_danych\nagrania\output\86\speech\004.wav,sad,26,man,no,"(28, 55, 126)",speech
86,G:\Baza_danych\nagrania\output\86\speech\005.wav,fear,26,man,no,"(46, 91, 210)",speech
86,G:\Baza_danych\nagrania\output\86\speech\006.wav,fear,26,man,no,"(28, 55, 126)",speech
86,G:\Baza_danych\nagrania\output\86\music\001.wav,happy,26,man,no,"(107, 184, 52)",music
86,G:\Baza_danych\nagrania\output\86\music\002.wav,happy,26,man,no,"(251, 136, 2)",music
86,G:\Baza_danych\nagrania\output\86\music\003.wav,happy,26,man,no,"(46, 186, 210)",music
86,G:\Baza_danych\nagrania\output\86\music\004.wav,neutral,26,man,no,"(130, 213, 228)",music
86,G:\Baza_danych\nagrania\output\86\music\005.wav,happy,26,man,no,"(251, 136, 2)",music
88,G:\Baza_danych\nagrania\output\88\speech\001.wav,neutral,26,man,no,"(150, 81, 1)",speech
88,G:\Baza_danych\nagrania\output\88\speech\001.wav,neutral,26,man,no,"(251, 136, 2)",speech
88,G:\Baza_danych\nagrania\output\88\speech\001.wav,neutral,26,man,no,"(118, 118, 118)",speech
88,G:\Baza_danych\nagrania\output\88\speech\002.wav,angry,26,man,no,"(238, 0, 18)",speech
88,G:\Baza_danych\nagrania\output\88\speech\003.wav,disgust,26,man,no,"(107, 184, 52)",speech
88,G:\Baza_danych\nagrania\output\88\speech\004.wav,sad,26,man,no,"(46, 91, 210)",speech
88,G:\Baza_danych\nagrania\output\88\speech\004.wav,sad,26,man,no,"(46, 91, 210)",speech
88,G:\Baza_danych\nagrania\output\88\speech\005.wav,neutral,26,man,no,"(46, 186, 210)",speech
88,G:\Baza_danych\nagrania\output\88\speech\006.wav,neutral,26,man,no,"(107, 184, 52)",speech
88,G:\Baza_danych\nagrania\output\88\music\001.wav,happy,26,man,no,"(251, 136, 2)",music
88,G:\Baza_danych\nagrania\output\88\music\001.wav,happy,26,man,no,"(253, 212, 1)",music
88,G:\Baza_danych\nagrania\output\88\music\002.wav,neutral,26,man,no,"(46, 186, 210)",music
88,G:\Baza_danych\nagrania\output\88\music\003.wav,neutral,26,man,no,"(46, 186, 210)",music
88,G:\Baza_danych\nagrania\output\88\music\004.wav,neutral,26,man,no,"(46, 186, 210)",music
88,G:\Baza_danych\nagrania\output\88\music\005.wav,happy,26,man,no,"(251, 136, 2)",music
90,G:\Baza_danych\nagrania\output\90\speech\001.wav,neutral,26,female,no,"(253, 212, 1)",speech
90,G:\Baza_danych\nagrania\output\90\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
90,G:\Baza_danych\nagrania\output\90\speech\003.wav,neutral,26,female,no,"(118, 118, 118)",speech
90,G:\Baza_danych\nagrania\output\90\speech\004.wav,fear,26,female,no,"(247, 247, 247)",speech
90,G:\Baza_danych\nagrania\output\90\speech\005.wav,fear,26,female,no,"(118, 118, 118)",speech
90,G:\Baza_danych\nagrania\output\90\speech\006.wav,fear,26,female,no,"(118, 118, 118)",speech
90,G:\Baza_danych\nagrania\output\90\music\001.wav,happy,26,female,no,"(253, 212, 1)",music
90,G:\Baza_danych\nagrania\output\90\music\002.wav,happy,26,female,no,"(107, 184, 52)",music
90,G:\Baza_danych\nagrania\output\90\music\003.wav,angry,26,female,no,"(250, 101, 113)",music
90,G:\Baza_danych\nagrania\output\90\music\004.wav,sad,26,female,no,"(214, 244, 246)",music
90,G:\Baza_danych\nagrania\output\90\music\005.wav,fear,26,female,no,"(46, 186, 210)",music
91,G:\Baza_danych\nagrania\output\91\speech\001.wav,happy,26,female,no,"(251, 136, 2)",speech
91,G:\Baza_danych\nagrania\output\91\speech\001.wav,happy,26,female,no,"(238, 0, 18)",speech
91,G:\Baza_danych\nagrania\output\91\speech\001.wav,happy,26,female,no,"(253, 212, 1)",speech
91,G:\Baza_danych\nagrania\output\91\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
91,G:\Baza_danych\nagrania\output\91\speech\002.wav,angry,26,female,no,"(46, 91, 210)",speech
91,G:\Baza_danych\nagrania\output\91\speech\002.wav,angry,26,female,no,"(118, 118, 118)",speech
91,G:\Baza_danych\nagrania\output\91\speech\003.wav,neutral,26,female,no,"(247, 247, 247)",speech
91,G:\Baza_danych\nagrania\output\91\speech\003.wav,neutral,26,female,no,"(214, 244, 246)",speech
91,G:\Baza_danych\nagrania\output\91\speech\003.wav,neutral,26,female,no,"(183, 183, 183)",speech
91,G:\Baza_danych\nagrania\output\91\speech\004.wav,disgust,26,female,no,"(217, 240, 201)",speech
91,G:\Baza_danych\nagrania\output\91\speech\004.wav,disgust,26,female,no,"(61, 105, 30)",speech
91,G:\Baza_danych\nagrania\output\91\speech\004.wav,disgust,26,female,no,"(107, 184, 52)",speech
91,G:\Baza_danych\nagrania\output\91\speech\005.wav,sad,26,female,no,"(46, 91, 210)",speech
91,G:\Baza_danych\nagrania\output\91\speech\005.wav,sad,26,female,no,"(0, 0, 0)",speech
91,G:\Baza_danych\nagrania\output\91\speech\005.wav,sad,26,female,no,"(46, 186, 210)",speech
91,G:\Baza_danych\nagrania\output\91\speech\006.wav,sad,26,female,no,"(118, 118, 118)",speech
91,G:\Baza_danych\nagrania\output\91\speech\006.wav,sad,26,female,no,"(238, 0, 18)",speech
91,G:\Baza_danych\nagrania\output\91\music\001.wav,happy,26,female,no,"(251, 136, 2)",music
91,G:\Baza_danych\nagrania\output\91\music\002.wav,happy,26,female,no,"(253, 212, 1)",music
91,G:\Baza_danych\nagrania\output\91\music\003.wav,neutral,26,female,no,"(118, 118, 118)",music
91,G:\Baza_danych\nagrania\output\91\music\004.wav,sad,26,female,no,"(46, 186, 210)",music
91,G:\Baza_danych\nagrania\output\91\music\005.wav,happy,26,female,no,"(255, 187, 192)",music
93,G:\Baza_danych\nagrania\output\93\speech\001.wav,neutral,26,man,no,"(46, 186, 210)",speech
93,G:\Baza_danych\nagrania\output\93\speech\002.wav,angry,26,man,no,"(251, 136, 2)",speech
93,G:\Baza_danych\nagrania\output\93\speech\003.wav,neutral,26,man,no,"(46, 186, 210)",speech
93,G:\Baza_danych\nagrania\output\93\speech\004.wav,disgust,26,man,no,"(46, 186, 210)",speech
93,G:\Baza_danych\nagrania\output\93\speech\005.wav,sad,26,man,no,"(46, 186, 210)",speech
93,G:\Baza_danych\nagrania\output\93\speech\006.wav,sad,26,man,no,"(253, 212, 1)",speech
93,G:\Baza_danych\nagrania\output\93\music\001.wav,neutral,26,man,no,"(214, 244, 246)",music
93,G:\Baza_danych\nagrania\output\93\music\001.wav,neutral,26,man,no,"(214, 244, 246)",music
93,G:\Baza_danych\nagrania\output\93\music\002.wav,neutral,26,man,no,"(118, 118, 118)",music
93,G:\Baza_danych\nagrania\output\93\music\003.wav,happy,26,man,no,"(255, 187, 192)",music
93,G:\Baza_danych\nagrania\output\93\music\004.wav,sad,26,man,no,"(46, 186, 210)",music
93,G:\Baza_danych\nagrania\output\93\music\005.wav,fear,26,man,no,"(0, 0, 0)",music
94,G:\Baza_danych\nagrania\output\94\speech\001.wav,angry,26,man,no,"(214, 244, 246)",speech
94,G:\Baza_danych\nagrania\output\94\speech\001.wav,angry,26,man,no,"(255, 246, 203)",speech
94,G:\Baza_danych\nagrania\output\94\speech\001.wav,angry,26,man,no,"(206, 129, 230)",speech
94,G:\Baza_danych\nagrania\output\94\speech\002.wav,disgust,26,man,no,"(228, 192, 239)",speech
94,G:\Baza_danych\nagrania\output\94\speech\002.wav,disgust,26,man,no,"(217, 240, 201)",speech
94,G:\Baza_danych\nagrania\output\94\speech\002.wav,disgust,26,man,no,"(255, 187, 192)",speech
94,G:\Baza_danych\nagrania\output\94\speech\003.wav,neutral,26,man,no,"(214, 244, 246)",speech
94,G:\Baza_danych\nagrania\output\94\speech\003.wav,neutral,26,man,no,"(247, 247, 247)",speech
94,G:\Baza_danych\nagrania\output\94\speech\003.wav,neutral,26,man,no,"(217, 240, 201)",speech
94,G:\Baza_danych\nagrania\output\94\speech\004.wav,neutral,26,man,no,"(214, 223, 246)",speech
94,G:\Baza_danych\nagrania\output\94\speech\004.wav,neutral,26,man,no,"(247, 247, 247)",speech
94,G:\Baza_danych\nagrania\output\94\speech\005.wav,sad,26,man,no,"(28, 111, 126)",speech
94,G:\Baza_danych\nagrania\output\94\speech\005.wav,sad,26,man,no,"(228, 192, 239)",speech
94,G:\Baza_danych\nagrania\output\94\speech\005.wav,sad,26,man,no,"(255, 230, 202)",speech
94,G:\Baza_danych\nagrania\output\94\speech\006.wav,sad,26,man,no,"(214, 223, 246)",speech
94,G:\Baza_danych\nagrania\output\94\speech\006.wav,sad,26,man,no,"(214, 223, 246)",speech
94,G:\Baza_danych\nagrania\output\94\speech\006.wav,sad,26,man,no,"(183, 183, 183)",speech
94,G:\Baza_danych\nagrania\output\94\music\001.wav,happy,26,man,no,"(214, 223, 246)",music
94,G:\Baza_danych\nagrania\output\94\music\001.wav,happy,26,man,no,"(183, 183, 183)",music
94,G:\Baza_danych\nagrania\output\94\music\001.wav,happy,26,man,no,"(130, 213, 228)",music
94,G:\Baza_danych\nagrania\output\94\music\002.wav,neutral,26,man,no,"(255, 230, 202)",music
94,G:\Baza_danych\nagrania\output\94\music\002.wav,neutral,26,man,no,"(130, 157, 228)",music
94,G:\Baza_danych\nagrania\output\94\music\002.wav,neutral,26,man,no,"(247, 247, 247)",music
94,G:\Baza_danych\nagrania\output\94\music\003.wav,neutral,26,man,no,"(217, 240, 201)",music
94,G:\Baza_danych\nagrania\output\94\music\003.wav,neutral,26,man,no,"(161, 217, 121)",music
94,G:\Baza_danych\nagrania\output\94\music\003.wav,neutral,26,man,no,"(255, 187, 192)",music
94,G:\Baza_danych\nagrania\output\94\music\004.wav,sad,26,man,no,"(46, 91, 210)",music
94,G:\Baza_danych\nagrania\output\94\music\004.wav,sad,26,man,no,"(255, 187, 192)",music
94,G:\Baza_danych\nagrania\output\94\music\004.wav,sad,26,man,no,"(118, 118, 118)",music
94,G:\Baza_danych\nagrania\output\94\music\005.wav,neutral,26,man,no,"(255, 246, 203)",music
94,G:\Baza_danych\nagrania\output\94\music\005.wav,neutral,26,man,no,"(28, 111, 126)",music
94,G:\Baza_danych\nagrania\output\94\music\005.wav,neutral,26,man,no,"(206, 129, 230)",music
95,G:\Baza_danych\nagrania\output\95\speech\001.wav,fear,46,female,no,"(183, 183, 183)",speech
95,G:\Baza_danych\nagrania\output\95\speech\002.wav,disgust,46,female,no,"(183, 183, 183)",speech
95,G:\Baza_danych\nagrania\output\95\speech\003.wav,neutral,46,female,no,"(161, 217, 121)",speech
95,G:\Baza_danych\nagrania\output\95\speech\004.wav,sad,46,female,no,"(28, 111, 126)",speech
95,G:\Baza_danych\nagrania\output\95\speech\005.wav,disgust,46,female,no,"(150, 81, 1)",speech
95,G:\Baza_danych\nagrania\output\95\speech\006.wav,disgust,46,female,no,"(151, 127, 1)",speech
95,G:\Baza_danych\nagrania\output\95\music\001.wav,happy,46,female,no,"(255, 233, 123)",music
95,G:\Baza_danych\nagrania\output\95\music\002.wav,disgust,46,female,no,"(28, 55, 126)",music
95,G:\Baza_danych\nagrania\output\95\music\003.wav,disgust,46,female,no,"(28, 111, 126)",music
95,G:\Baza_danych\nagrania\output\95\music\004.wav,sad,46,female,no,"(0, 0, 0)",music
95,G:\Baza_danych\nagrania\output\95\music\005.wav,neutral,46,female,no,"(251, 136, 2)",music
96,G:\Baza_danych\nagrania\output\96\speech\001.wav,fear,26,female,no,"(238, 0, 18)",speech
96,G:\Baza_danych\nagrania\output\96\speech\002.wav,angry,26,female,no,"(251, 136, 2)",speech
96,G:\Baza_danych\nagrania\output\96\speech\003.wav,neutral,26,female,no,"(46, 186, 210)",speech
96,G:\Baza_danych\nagrania\output\96\speech\004.wav,sad,26,female,no,"(214, 244, 246)",speech
96,G:\Baza_danych\nagrania\output\96\speech\005.wav,disgust,26,female,no,"(28, 55, 126)",speech
96,G:\Baza_danych\nagrania\output\96\speech\006.wav,disgust,26,female,no,"(250, 101, 113)",speech
96,G:\Baza_danych\nagrania\output\96\music\001.wav,happy,26,female,no,"(149, 47, 180)",music
96,G:\Baza_danych\nagrania\output\96\music\002.wav,neutral,26,female,no,"(130, 213, 228)",music
96,G:\Baza_danych\nagrania\output\96\music\003.wav,happy,26,female,no,"(161, 217, 121)",music
96,G:\Baza_danych\nagrania\output\96\music\004.wav,neutral,26,female,no,"(253, 212, 1)",music
96,G:\Baza_danych\nagrania\output\96\music\005.wav,sad,26,female,no,"(118, 118, 118)",music
97,G:\Baza_danych\nagrania\output\97\speech\001.wav,disgust,66,female,no,"(46, 186, 210)",speech
97,G:\Baza_danych\nagrania\output\97\speech\002.wav,neutral,66,female,no,"(107, 184, 52)",speech
97,G:\Baza_danych\nagrania\output\97\speech\003.wav,sad,66,female,no,"(149, 47, 180)",speech
97,G:\Baza_danych\nagrania\output\97\speech\004.wav,disgust,66,female,no,"(46, 91, 210)",speech
97,G:\Baza_danych\nagrania\output\97\speech\005.wav,disgust,66,female,no,"(46, 91, 210)",speech
97,G:\Baza_danych\nagrania\output\97\speech\006.wav,disgust,66,female,no,"(0, 0, 0)",speech
97,G:\Baza_danych\nagrania\output\97\music\001.wav,happy,66,female,no,"(238, 0, 18)",music
97,G:\Baza_danych\nagrania\output\97\music\002.wav,happy,66,female,no,"(238, 0, 18)",music
97,G:\Baza_danych\nagrania\output\97\music\003.wav,happy,66,female,no,"(238, 0, 18)",music
97,G:\Baza_danych\nagrania\output\97\music\004.wav,sad,66,female,no,"(149, 47, 180)",music
97,G:\Baza_danych\nagrania\output\97\music\005.wav,neutral,66,female,no,"(107, 184, 52)",music
98,G:\Baza_danych\nagrania\output\98\speech\001.wav,neutral,66,man,no,"(46, 186, 210)",speech
98,G:\Baza_danych\nagrania\output\98\speech\002.wav,sad,66,man,no,"(118, 118, 118)",speech
98,G:\Baza_danych\nagrania\output\98\speech\003.wav,angry,66,man,no,"(238, 0, 18)",speech
98,G:\Baza_danych\nagrania\output\98\speech\004.wav,disgust,66,man,no,"(151, 127, 1)",speech
98,G:\Baza_danych\nagrania\output\98\speech\005.wav,neutral,66,man,no,"(46, 186, 210)",speech
98,G:\Baza_danych\nagrania\output\98\speech\006.wav,neutral,66,man,no,"(238, 0, 18)",speech
98,G:\Baza_danych\nagrania\output\98\music\001.wav,happy,66,man,no,"(253, 212, 1)",music
98,G:\Baza_danych\nagrania\output\98\music\002.wav,disgust,66,man,no,"(46, 91, 210)",music
98,G:\Baza_danych\nagrania\output\98\music\003.wav,disgust,66,man,no,"(251, 136, 2)",music
98,G:\Baza_danych\nagrania\output\98\music\004.wav,happy,66,man,no,"(46, 91, 210)",music
98,G:\Baza_danych\nagrania\output\98\music\005.wav,happy,66,man,no,"(107, 184, 52)",music
99,G:\Baza_danych\nagrania\output\99\speech\001.wav,neutral,26,man,no,"(28, 55, 126)",speech
99,G:\Baza_danych\nagrania\output\99\speech\001.wav,neutral,26,man,no,"(151, 127, 1)",speech
99,G:\Baza_danych\nagrania\output\99\speech\001.wav,neutral,26,man,no,"(61, 105, 30)",speech
99,G:\Baza_danych\nagrania\output\99\speech\002.wav,neutral,26,man,no,"(118, 118, 118)",speech
99,G:\Baza_danych\nagrania\output\99\speech\002.wav,neutral,26,man,no,"(136, 0, 10)",speech
99,G:\Baza_danych\nagrania\output\99\speech\003.wav,neutral,26,man,no,"(206, 129, 230)",speech
99,G:\Baza_danych\nagrania\output\99\speech\003.wav,neutral,26,man,no,"(255, 187, 192)",speech
99,G:\Baza_danych\nagrania\output\99\speech\003.wav,neutral,26,man,no,"(255, 233, 123)",speech
99,G:\Baza_danych\nagrania\output\99\speech\004.wav,happy,26,man,no,"(250, 101, 113)",speech
99,G:\Baza_danych\nagrania\output\99\speech\004.wav,happy,26,man,no,"(254, 183, 101)",speech
99,G:\Baza_danych\nagrania\output\99\speech\004.wav,happy,26,man,no,"(130, 213, 228)",speech
99,G:\Baza_danych\nagrania\output\99\speech\005.wav,fear,26,man,no,"(253, 212, 1)",speech
99,G:\Baza_danych\nagrania\output\99\speech\006.wav,fear,26,man,no,"(150, 81, 1)",speech
99,G:\Baza_danych\nagrania\output\99\music\001.wav,happy,26,man,no,"(254, 183, 101)",music
99,G:\Baza_danych\nagrania\output\99\music\001.wav,happy,26,man,no,"(255, 233, 123)",music
99,G:\Baza_danych\nagrania\output\99\music\001.wav,happy,26,man,no,"(150, 81, 1)",music
99,G:\Baza_danych\nagrania\output\99\music\002.wav,fear,26,man,no,"(214, 244, 246)",music
99,G:\Baza_danych\nagrania\output\99\music\002.wav,fear,26,man,no,"(0, 0, 0)",music
99,G:\Baza_danych\nagrania\output\99\music\002.wav,fear,26,man,no,"(247, 247, 247)",music
99,G:\Baza_danych\nagrania\output\99\music\003.wav,happy,26,man,no,"(150, 81, 1)",music
99,G:\Baza_danych\nagrania\output\99\music\003.wav,happy,26,man,no,"(253, 212, 1)",music
99,G:\Baza_danych\nagrania\output\99\music\003.wav,happy,26,man,no,"(130, 213, 228)",music
99,G:\Baza_danych\nagrania\output\99\music\004.wav,neutral,26,man,no,"(247, 247, 247)",music
99,G:\Baza_danych\nagrania\output\99\music\004.wav,neutral,26,man,no,"(130, 213, 228)",music
99,G:\Baza_danych\nagrania\output\99\music\005.wav,happy,26,man,no,"(238, 0, 18)",music
99,G:\Baza_danych\nagrania\output\99\music\005.wav,happy,26,man,no,"(136, 0, 10)",music
99,G:\Baza_danych\nagrania\output\99\music\005.wav,happy,26,man,no,"(0, 0, 0)",music
100,G:\Baza_danych\nagrania\output\100\speech\001.wav,neutral,18,man,no,"(247, 247, 247)",speech
100,G:\Baza_danych\nagrania\output\100\speech\001.wav,neutral,18,man,no,"(247, 247, 247)",speech
100,G:\Baza_danych\nagrania\output\100\speech\001.wav,neutral,18,man,no,"(214, 244, 246)",speech
100,G:\Baza_danych\nagrania\output\100\speech\002.wav,angry,18,man,no,"(255, 246, 203)",speech
100,G:\Baza_danych\nagrania\output\100\speech\003.wav,neutral,18,man,no,"(118, 118, 118)",speech
100,G:\Baza_danych\nagrania\output\100\speech\004.wav,sad,18,man,no,"(118, 118, 118)",speech
100,G:\Baza_danych\nagrania\output\100\speech\005.wav,neutral,18,man,no,"(183, 183, 183)",speech
100,G:\Baza_danych\nagrania\output\100\speech\006.wav,neutral,18,man,no,"(118, 118, 118)",speech
100,G:\Baza_danych\nagrania\output\100\music\001.wav,happy,18,man,no,"(214, 244, 246)",music
100,G:\Baza_danych\nagrania\output\100\music\001.wav,happy,18,man,no,"(251, 136, 2)",music
100,G:\Baza_danych\nagrania\output\100\music\002.wav,neutral,18,man,no,"(250, 101, 113)",music
100,G:\Baza_danych\nagrania\output\100\music\003.wav,neutral,18,man,no,"(46, 186, 210)",music
100,G:\Baza_danych\nagrania\output\100\music\004.wav,sad,18,man,no,"(107, 184, 52)",music
100,G:\Baza_danych\nagrania\output\100\music\005.wav,sad,18,man,no,"(130, 157, 228)",music
100,G:\Baza_danych\nagrania\output\100\music\005.wav,sad,18,man,no,"(46, 91, 210)",music
101,G:\Baza_danych\nagrania\output\101\speech\001.wav,neutral,26,female,no,"(254, 183, 101)",speech
101,G:\Baza_danych\nagrania\output\101\speech\002.wav,angry,26,female,no,"(118, 118, 118)",speech
101,G:\Baza_danych\nagrania\output\101\speech\002.wav,angry,26,female,no,"(130, 157, 228)",speech
101,G:\Baza_danych\nagrania\output\101\speech\003.wav,neutral,26,female,no,"(255, 246, 203)",speech
101,G:\Baza_danych\nagrania\output\101\speech\003.wav,neutral,26,female,no,"(255, 230, 202)",speech
101,G:\Baza_danych\nagrania\output\101\speech\004.wav,sad,26,female,no,"(130, 157, 228)",speech
101,G:\Baza_danych\nagrania\output\101\speech\004.wav,sad,26,female,no,"(183, 183, 183)",speech
101,G:\Baza_danych\nagrania\output\101\speech\004.wav,sad,26,female,no,"(130, 213, 228)",speech
101,G:\Baza_danych\nagrania\output\101\speech\005.wav,fear,26,female,no,"(82, 26, 99)",speech
101,G:\Baza_danych\nagrania\output\101\speech\005.wav,fear,26,female,no,"(228, 192, 239)",speech
101,G:\Baza_danych\nagrania\output\101\speech\006.wav,fear,26,female,no,"(61, 105, 30)",speech
101,G:\Baza_danych\nagrania\output\101\speech\006.wav,fear,26,female,no,"(183, 183, 183)",speech
101,G:\Baza_danych\nagrania\output\101\music\001.wav,happy,26,female,no,"(253, 212, 1)",music
101,G:\Baza_danych\nagrania\output\101\music\002.wav,neutral,26,female,no,"(251, 136, 2)",music
101,G:\Baza_danych\nagrania\output\101\music\002.wav,neutral,26,female,no,"(238, 0, 18)",music
101,G:\Baza_danych\nagrania\output\101\music\003.wav,neutral,26,female,no,"(255, 246, 203)",music
101,G:\Baza_danych\nagrania\output\101\music\003.wav,neutral,26,female,no,"(183, 183, 183)",music
101,G:\Baza_danych\nagrania\output\101\music\004.wav,sad,26,female,no,"(130, 157, 228)",music
101,G:\Baza_danych\nagrania\output\101\music\004.wav,sad,26,female,no,"(46, 91, 210)",music
101,G:\Baza_danych\nagrania\output\101\music\004.wav,sad,26,female,no,"(214, 244, 246)",music
101,G:\Baza_danych\nagrania\output\101\music\005.wav,sad,26,female,no,"(28, 111, 126)",music
101,G:\Baza_danych\nagrania\output\101\music\005.wav,sad,26,female,no,"(46, 91, 210)",music
101,G:\Baza_danych\nagrania\output\101\music\005.wav,sad,26,female,no,"(28, 55, 126)",music
102,G:\Baza_danych\nagrania\output\102\speech\001.wav,disgust,46,female,no,"(254, 183, 101)",speech
